valence_slider.response,valence_slider.rt,arousal_slider.response,arousal_slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,img_name,vm,am,manipulation,participant,date,expName,psychopyVersion,OS,frameRate
1.22659176,1.2026,1.563670412,1.7918,0,203,203,264,1,431_ab5a1dbbe9292ac7f74e276cdabcd372e2c1f852ff34bf7cc6646ef8_orig.jpg,3.102584,0.354334,original,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-3.651685393,1.7335,2.518726592,3.2053,0,204,204,536,1,986_a77edb21e78bc3a6aa7406517824596b3496ad6c657b6befb84cf370_edges.jpg,-3.906316,-0.60496,edges,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.365168539,1.0095,-0.31835206,1.658,0,205,205,147,1,354_e46c3ec6fb00773f64f2bcd212385f253c389808fe724b7cf8611051_blur.jpg,2.018292,0.0,blurring,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
2.481273408,1.0665,2.677902622,1.7131,0,206,206,444,1,709_69c01dcde028a2a1a913f1a2a5026ae1748484f75c89217a040c6791_orig.jpg,1.432444,-0.01935732,original,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.823970037,1.7566,0.290262172,3.8576,0,207,207,262,1,416_8a1f874e0057d67a4e6955865ba88b2d8ce2c8b4469589307687a723_circblurint.jpg,-1.753336,3.088264,circularblurringint,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.421348315,1.0903,-0.31835206,1.6748,0,208,208,542,1,1005_b980c0747d20935bc63cc27a9e05ce2ff5bae98f859872ec48edd7f5_edges.jpg,3.428572,-0.476192,edges,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-1.835205993,1.1996,0.009363296,2.4312,0,209,209,193,1,379_eeaa6d9bf5a4ef205dc48bc505cf3a7f24ea86e99af9b371e03602a7_bw.jpg,-0.3926308,2.88936,blackwhite,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-3.904494382,1.3549,2.462546816,1.8573,0,210,210,157,1,358_157f8ac929713531a15b1ecf115e7b659cb90e83d675251e368d165f_bw.jpg,-3.777776,-0.571428,blackwhite,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.552434457,1.0749,-0.449438202,1.7799,0,211,211,372,1,620_9674719009d75dcfeaed7f15932c43e1fd1af5e25d47b8aadd61efe2_orig.jpg,-0.561364,1.142084,original,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-1.235955056,1.5439,1.132958801,2.113,0,212,212,586,1,1225_59c67a821456f2cce3e5acf66d7f00076bd02caffc984c1eb0df794e_circblurint.jpg,-0.444444,3.809524,circularblurringint,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
