n200,valence
11.133709079733435,0.273274043
-5.974995995415518,-0.136637021
-13.075584863248723,-0.712464468
-11.358432263864167,0.595347021
-20.29021201733094,0.946699362
5.27964009815691,0.292793617
-18.965737790470445,-0.214715319
-15.706150951083677,-0.039039149
-16.12207541328102,0.91742
-8.815200304631777,1.073576596
-17.732447755888906,-2.039795532
-20.438997377258865,3.279288512
-25.153988122168606,0.595347021
-22.485802519124885,-0.156156596
-21.64832536780485,-1.346850639
-14.069969538458121,0.45871
-10.583232300375432,1.122375532
-6.988584133039668,0.204955532
-3.0786704778296508,-1.112615745
-1.4529388713756488,-0.468469787
-9.352547506036121,-0.35338784
-9.368429027929464,0.452883145
-7.262361414041585,1.227905045
-13.531016447791503,-1.336053855
-14.19611734099367,-2.11305654
-2.7837218410478135,1.238691351
13.025293069921858,-1.572674812
-2.8329548668467077,-2.835239596
-9.997721130913067,-1.852675306
-0.49063779502939353,3.633166824
-17.350799917627068,-0.423655992
-8.045838107280247,3.282380408
7.593716051618702,-0.449841674
-13.319690917767335,3.838991315
-4.9377865050435865,-0.458840359
-6.296817705172508,1.176737239
-3.4363282261823174,2.142416279
-10.532726796177464,1.386822761
-10.750882798536058,-0.414962483
10.329353559213152,-0.426382001
8.459035783003761,-0.321015204
9.719927264943584,0.898571229
-8.791070304912335,-0.424912128
-2.8006466321669015,-0.468856297
-8.977172620601385,-0.371420642
-9.558385006794119,1.224633835
-16.032698224812112,-2.563383981
-1.994482524076339,-0.950882015
-5.658111443230197,-0.581118694
-6.275399197511651,0.357894612
-10.56950845070933,0.469180904
5.3345245239058094,-2.191918762
0.14564691359290619,-1.179775281
-7.2703248300139585,1.039325843
-5.5333338026632415,0.440075478
-6.513327740228144,-1.338951025
-5.645612726877149,0.870786517
-8.74279201452055,1.06741573
-3.4837997932812494,-2.640449438
-7.205238146879076,0.252808989
-7.71692242031335,1.029963118
-4.544232741125607,1.797752809
-7.283174948223275,1.863297023
-6.066943678477695,-2.256553736
-11.715182369839502,2.191011236
-11.504008385104164,1.292134831
-9.328758640951534,1.638577922
-10.296986120094694,0.365168539
-6.822059464470649,0.692884467
-5.905241867774146,1.245319495
-13.690100967011954,0.26217257
-4.759146371352132,-1.3951308
-12.536830427630402,0.945693455
-5.626904651059027,0.383895703
-17.643307143367842,-2.078651685
-4.293087996698972,-0.252808989
-1.7690775310607438,0.964419761
-9.945761937921068,1.029963118
-7.118468085322991,-1.020598679
2.913255543848233,-1.554306545
-14.421786465501722,-2.790261601
-7.572950626816378,1.769662921
-7.928844185194746,-2.397003174
-18.010817001279495,-2.481272837
-12.63154886906281,0.58988764
-8.074659061769811,1.919476798
-9.742134595906071,0.898876404
-1.9095620597829757,-3.45505618
-7.420633480021242,1.020599537
-13.594795733635486,-1.329587443
-14.100464326005984,-3.071160477
-2.8744090253482644,1.217229607
-5.2639602253857305,-2.340823399
-3.0619403830057403,0.814606742
-1.194542719013947,-1.535580239
-6.860353754533734,0.308988764
-6.941697930986185,0.702247191
-8.0455260543851,1.900749635
-11.812165756538901,2.209738399
-0.14937112307422662,0.973783343
-4.203152084855666,-2.584269663
-4.76396129532869,0.617977528
-7.964361873840921,-2.209737542
-4.717234997663042,-2.837078652
-12.591220167354788,-3.071160477
7.001345249666957,-1.863295309
-10.565302928020872,1.338951882
-6.661406367799908,-1.498126769
-7.21311274267717,-0.505617978
-2.517923274138286,-1.779025646
-15.413262252190972,-1.526216657
-13.212148633384524,1.516853933
-15.675416110769643,-1.797752809
-9.130403992296337,0.861423792
-4.397422644332056,-1.404494382
-13.126815525629425,1.254682219
-11.342564424302362,1.84456986
-6.5781122944720885,-0.215355519
-4.336199849750888,1.170412557
-9.228570108853258,0.533707865
-7.095100354331385,1.048689424
-10.428958323130724,-2.059924522
-12.572563638712714,-1.685393258
-4.967188300751898,0.514981559
-16.436879377464887,0.749064242
-15.006557352297627,1.872659748
-5.843910247820968,-3.164793722
-10.219635899948678,-2.219101124
-10.597134191946227,-2.528089888
-5.137817305834425,-1.376404494
-12.979191553315776,0.767790548
-7.079145300288328,0.140449438
-13.10813665417916,1.329589158
-7.29740543279935,-1.189138005
-1.6713607642914992,0.655430997
-8.277567298744325,0.898876404
-9.487376236876536,1.198502444
2.7134303790729377,0.112359551
-3.3850208792172873,1.676030534
-4.215242469465116,-0.627340252
-1.9086520076397848,0.786516854
-6.628132162249461,1.704120422
0.21089381141828695,-1.264044944
1.1491710697895,-1.048688567
-18.10183559449709,0.702247191
-8.724668248200144,1.769662921
-7.102391516737858,-1.666666095
1.37370681610299,0.898876404
-11.675304596854696,-1.966292135
0.13865653257033367,-0.252808989
-6.335865491988031,-1.573033708
-1.1649681153746647,-2.340823399
-6.795125949088025,-0.365168539
-10.256510211766717,2.303370787
-12.682211443943348,0.786516854
-7.063817519376851,-2.322097378
-6.804584818422966,0.692883895
-2.644749373961818,1.207865169
-4.8252038447071035,-3.604868914
-17.084109124138898,-0.084269663
-7.669141369276813,0.777153558
-13.737987632327641,1.282771536
-14.82698337425966,2.144194757
-11.154545718764645,-2.874531835
4.728114906602876,2.481273408
-1.6820404100342363,0.823970037
-7.9033834152691185,0.814606742
-7.453235181438607,-0.31835206
-6.382395752172397,-0.702247191
-14.846840590861104,1.451310861
-7.934180352664217,-0.383895131
-11.512691085184645,-2.415730337
-10.026175084036796,1.27340824
-12.501222802003756,0.355805243
-7.414878931849332,-1.647940075
3.588832068250095,0.486891386
-5.675930518411736,0.552434457
-14.193084608492144,0.543071161
1.864648821239007,-0.402621723
-1.8376523105904912,-0.411985019
-11.57485657024319,-3.717228464
