p300,valence
-0.5356061630361177,0.097597872
8.234450483690512,1.649404043
-0.38447466250831047,0.17567617
3.9207142031314226,-0.56606766
2.867696604131266,0.10735766
-2.0910815698641696,-3.064573192
3.2512197559166056,0.156156596
4.2696886482009635,0.351352341
8.48025257187748,0.790542766
12.65040382552695,0.361112128
14.207292173629385,0.439190426
11.189493581306689,0.966218936
3.58963598232758,0.156156596
14.106072982092519,-0.087838085
11.825731257390554,1.346850639
4.204369461179483,-0.253754468
5.886284674242511,0.731984043
-5.669833971302217,0.361112128
6.71450814298463,-3.620881065
-1.1008194688065678,1.005258085
16.01668140807308,0.136637021
7.537097630566564,0.810062341
16.507282440298763,-0.078078298
-0.4644210077648871,0.204955532
6.599917621479847,0.351352341
4.3046569798930845,1.268772341
0.4398827685237326,0.810062341
16.832053166884897,0.185435957
3.933103461934309,2.059315107
3.2938775810814347,0.195195745
14.298539228807098,0.029279362
10.2510543300343,0.078078298
6.718505620752175,0.078078298
4.923416636302469,0.419670851
17.696614307907144,-3.035293831
17.623531721924213,-0.087838085
5.133085459878116,0.370871915
8.273304242508786,0.74174383
3.677871823572227,0.146396809
11.643500386708588,0.907660213
1.678648119464343,-0.341592553
2.0436967785223907,1.151654894
1.9767881940852978,1.180934256
7.571312673791598,0.078078298
3.0084707663945256,0.751503617
15.43520565496985,-0.029279362
0.12907903894849337,-0.058558723
2.3768478055940276,-3.054813405
10.173258465868033,0.087838085
13.468558469237783,0.078078298
13.244213443170597,1.268772341
3.031827866223821,0.614866596
4.218024199733314,1.034537447
-1.0891338556064751,0.204955532
7.269527156410392,0.10735766
5.541934872123098,1.034537447
0.11720277202607712,-2.849857873
9.343184893224795,0.975978724
21.44151070474447,1.132135319
6.166746690713575,0.17567617
24.767674522038735,-0.322072979
-0.8303768156178741,0.985738511
8.870517181652612,1.249252766
4.233982354768849,-0.039039149
11.762095026062646,0.653905745
4.415796057536664,-1.649404043
0.7333483322101482,-0.019519574
4.550076729778783,-0.253754468
19.51420596551924,0.936939575
12.417416297299516,-3.903914895
4.652815993361004,0.790542766
27.242859552148158,0.195195745
25.422890361106962,-0.029279362
13.498255647408147,0.068318511
6.0415260355113825,-0.078078298
20.10334236589746,-0.058558723
-0.42262025668089015,-0.17567617
8.767267528006752,-0.74174383
23.979665252458854,1.054057022
-1.8984103542944637,0.302553404
1.4461484286445605,0.390391489
17.126797520919038,0.888140639
2.462576368560021,0.273274043
11.151083907834494,0.234234894
6.141329156269218,0.039039149
-4.147208143772605,1.278532128
9.077029572594173,-0.097597872
3.7534784316452394,-0.692944894
7.550267282427367,1.151654894
1.8919402814844126,0.722224256
0.8224828804748796,0.156156596
5.013323796733842,0.136637021
9.599876438897516,0.165916383
14.19477613977211,-2.127633618
17.94345340325312,0.780782979
12.788024823375732,0.985738511
10.436764879859842,0.058558723
7.0534227391093385,0.585587234
-0.8203276724578498,-0.407167356
20.882222946413453,-0.410744885
17.048461992787455,-0.366545831
10.997584235913118,-0.63494393
8.111132496073605,-1.644056227
2.254698617047075,-0.613029566
10.847756297257119,-0.439440552
17.78226515765335,-0.425741931
7.899572192228793,0.67671758
11.8671402276731,-0.336647748
8.729158934082433,-0.487850346
12.051499681499266,0.477549807
19.518495320499454,-0.411205506
9.218229295356254,-0.206650866
6.210241552939235,-0.429912667
5.856113512510585,-1.166389837
6.387492176887379,-0.42964521
7.487478940979324,-0.445620648
0.7899864127646263,-0.365670308
3.662258953551621,-0.358986158
11.369120567679932,-0.489477951
9.591167941068777,-0.43106022
13.99564013117181,-0.40990708
7.93502823549986,-0.549255828
2.492598501773184,-0.504058952
14.008640740137054,0.321855295
7.868687960492357,-0.487171416
15.351945710990272,-1.040636841
14.967614393693008,-0.478984247
10.480196577031606,-0.407744561
8.091868512687833,0.540870924
1.3970743270285106,-0.646067416
1.7134647321749668,1.947566686
-5.532905372619927,-0.018726306
6.06091809002792,0.852060211
-0.3353873934309948,0.683520885
3.3428774788444,-3.164793722
5.148944690352378,-1.245317781
2.963487462790902,-1.170411699
12.00287932627604,1.198502444
9.104233039937553,1.217229607
7.464660854160734,-0.084269663
0.21287550329225674,-1.498126769
8.926585256085914,0.917603568
4.557849196810379,1.18913972
-1.0221718253079377,-0.749063385
2.795797262483323,0.683520885
-0.17850404638037962,-2.996254396
5.1518979905718245,0.964419761
-3.3745246838868153,-0.514980702
2.625945029187947,0.674157303
5.930631225320902,-0.337078652
-1.6202434218247577,-0.393258427
3.55444967642061,0.056179775
4.9916759519531775,1.722847585
3.7478742649002736,-0.646067416
3.6022861441377168,-1.488764045
-0.27937312959984056,1.020599537
-4.157921571294778,-1.807115533
5.667144928405138,-2.415730337
-2.411090223398673,-2.02247191
8.002300711048605,-0.505617978
-1.6531091896767585,-1.020598679
4.038273207772802,-2.153557767
4.064933859953573,-1.086142036
4.14306864001759,0.749064242
-7.082997992343645,-0.215355519
-0.32830414164998156,-1.179775281
8.172475288766783,0.926966292
5.7145738574971565,-1.273407668
9.641218773903235,0.758426966
1.7891926675456624,-1.226591475
3.638242701835582,-2.378276868
3.604921416445527,1.06741573
-3.600086595951277,0.599251222
-3.424918783417196,-2.481272837
1.5731182251755058,0.543071447
1.9734848535098255,0.646067416
-6.220219632671995,-0.280898876
-3.0195489638281914,0.964419761
-5.289227767690498,0.842696629
2.6332659532812834,-1.685393258
-1.9229753792241278,-0.80524316
10.813561794440034,-2.584269663
-1.7312781093134184,-1.488764045
6.150520628311075,-2.921348315
3.741377949605052,-1.647939789
-2.8549882267122775,-0.046816194
-4.302705132412012,1.001873231
3.197819233424972,1.769662921
6.761407746698741,0.468165365
-1.7766964746379672,0.936329874
5.623161735337126,-0.524344284
3.998528208397398,0.552435028
4.480881629698746,-2.08801441
-0.0766501371797914,-2.340823399
5.736088178887245,0.77715413
-2.508036963609938,-1.198501587
1.5060732784786859,0.112359551
1.7981573709273138,-0.383894845
2.495635525767132,0.936329874
-4.313633380886585,-1.029962261
-4.925245913831117,-2.715355519
6.632045746934008,-0.224719101
-1.5009840856362184,-1.189138005
-2.0522677950707906,-0.926966292
1.097484400696445,-1.198501587
1.5481524063482783,-2.031834635
-0.37113883569443257,-1.13295823
4.678296711077295,-0.533707865
-1.0520560176030576,0.814606742
1.0329734100141474,-0.421348315
4.9662730439318805,0.308988764
4.824932382480045,-1.666666095
5.495983642205302,-0.411984733
1.145702110238619,1.441948709
8.807544533657849,-0.318351488
9.251412490050637,0.664794579
3.1735528534084216,-1.591760014
8.109969900225767,0.936329874
12.149018819908648,1.704120422
9.036746417402398,-1.076778455
9.408706643639944,0.14981302
-0.1286546375164488,-2.312733511
1.0878106991536556,-0.168539326
5.636096408163742,-1.535580239
4.317705774029155,0.720974354
-0.6169092527633734,0.964419761
0.7500170661309199,-2.471910112
3.9310161681962263,-0.571161049
6.320648580706003,0.046816479
