n200,valence
-15.999316728307353,0.097597872
-14.81130677030685,1.649404043
-5.733668272166902,0.17567617
-13.829986623930331,-0.56606766
-11.89056831056556,0.10735766
-8.588677152949993,-3.064573192
-8.511498919275065,0.156156596
-8.672677673467128,0.351352341
-16.54057312234255,0.790542766
-8.036053683335577,0.361112128
-14.027650264109361,0.439190426
-24.05551248967503,0.966218936
-13.162849071028013,0.156156596
-18.0076952417993,-0.087838085
-10.807317188561177,1.346850639
-10.36633708664679,-0.253754468
-10.498497323444399,0.731984043
-12.284024932239445,0.361112128
-15.188788142271099,-3.620881065
-11.220916435723478,1.005258085
-6.03239953548274,0.136637021
-0.885643341587705,0.810062341
-22.339926482182758,-0.078078298
-7.16984504372712,0.204955532
-10.555321136636056,0.351352341
-19.455186010952243,1.268772341
-19.82049908778609,0.810062341
-8.862512706614385,0.185435957
-0.5610026352850774,2.059315107
-3.752816933105662,0.195195745
-11.554743757311623,0.029279362
-15.266990602235246,0.078078298
-8.860794080206707,0.078078298
-10.333443218631096,0.419670851
-11.944516449309505,-3.035293831
-13.757513023648253,-0.087838085
-12.563542510392724,0.370871915
-17.138566747970625,0.74174383
-17.919904960648076,0.146396809
-10.542264836967012,0.907660213
-3.664180769294809,-0.341592553
-2.89164162085948,1.151654894
-7.234106873467593,1.180934256
-10.154873050091998,0.078078298
-16.866899297589566,0.751503617
-14.002091361666718,-0.029279362
-15.748774777591024,-0.058558723
-2.0012117614585874,-3.054813405
-0.5624224267397814,0.087838085
-19.687953423264847,0.078078298
6.465910202018843,1.268772341
-17.78845644283163,0.614866596
-6.654845623052261,1.034537447
-11.083203856838534,0.204955532
-8.925684990771396,0.10735766
-14.117736625788353,1.034537447
-23.792111622733174,-2.849857873
-21.71649647897472,0.975978724
-9.448665648344482,1.132135319
-16.826414657631453,0.17567617
-7.28419207226782,-0.322072979
-13.78944154405273,0.985738511
-20.76266550837416,1.249252766
-18.026684730429572,-0.039039149
-16.772394130705305,0.653905745
-5.820905322779904,-1.649404043
-1.7231929974924176,-0.019519574
-14.628905790866108,-0.253754468
-8.540407229002446,0.936939575
-16.123621250181337,-3.903914895
-11.545854336933097,0.790542766
-2.6038756582498257,0.195195745
4.561659940375972,-0.029279362
-17.74576741486367,0.068318511
-9.56255239500737,-0.078078298
5.492085747396404,-0.058558723
-0.0336259671978968,-0.17567617
-12.500486156714958,-0.74174383
-1.1872724184344463,1.054057022
-12.531789255672122,0.302553404
-17.018221733927923,0.390391489
-4.475935157460373,0.888140639
-14.484469928698415,0.273274043
3.9390313081917814,0.234234894
-5.537686474411682,0.039039149
-10.101489840042296,1.278532128
-22.576131952513695,-0.097597872
-13.54249832972392,-0.692944894
-15.464751989549312,1.151654894
0.28314146513252547,0.722224256
-6.783443714370063,0.156156596
-11.457498825030413,0.136637021
-2.2465061891490716,0.165916383
-18.69904139931865,-2.127633618
-5.431616471247888,0.780782979
-11.580263341786793,0.985738511
-15.807506367637144,0.058558723
-5.144893910550843,0.585587234
3.623422726642651,-0.407167356
5.788122427988157,-0.410744885
-6.661163136891774,-0.366545831
-7.524815481561651,-0.63494393
1.3601922502768575,-1.644056227
-17.033267821657788,-0.613029566
-8.838320186336418,-0.439440552
-6.181276374321267,-0.425741931
8.246883320846228,0.67671758
2.9520232316483614,-0.336647748
10.315332057239859,-0.487850346
-6.291999900202636,0.477549807
-13.775746785139098,-0.411205506
-9.831481427154756,-0.206650866
-7.6285681732606525,-0.429912667
2.8961012644306168,-1.166389837
2.7881375305075005,-0.42964521
-10.699825616409628,-0.445620648
-13.35179764105902,-0.365670308
-19.613809093098546,-0.358986158
-2.847013430166795,-0.489477951
-0.01364676089399962,-0.43106022
-8.156447637452395,-0.40990708
-4.088161073735878,-0.549255828
-4.132414433241647,-0.504058952
-3.837709899236921,0.321855295
-2.8519914376684468,-0.487171416
1.094425610621526,-1.040636841
-14.987056152140802,-0.478984247
-16.65224522999367,-0.407744561
-5.058966323564662,0.540870924
-7.575230680789811,-0.646067416
-8.585443483472936,1.947566686
-5.76131677279267,-0.018726306
-5.183148978251208,0.852060211
-5.834873317414476,0.683520885
-4.315175686032267,-3.164793722
-10.23319002322426,-1.245317781
-11.096395403489256,-1.170411699
-5.928617823415712,1.198502444
-1.113182325815378,1.217229607
-4.0800510634137614,-0.084269663
-1.4995269966983522,-1.498126769
-2.2208634437453805,0.917603568
4.684129054101034,1.18913972
-13.463355846370623,-0.749063385
-14.363232979855878,0.683520885
-4.880535906529798,-2.996254396
-17.13341991088616,0.964419761
-10.746250424717353,-0.514980702
-2.7117986146717104,0.674157303
-12.091316027990265,-0.337078652
-3.454060531552828,-0.393258427
-2.6035186780923048,0.056179775
-3.4406929319874022,1.722847585
-5.063465077278243,-0.646067416
-3.0300640213732573,-1.488764045
-3.992924351000467,1.020599537
-9.249700138805148,-1.807115533
-2.6915363327423054,-2.415730337
-12.07233028851078,-2.02247191
-23.797077804132492,-0.505617978
-3.1373885191189244,-1.020598679
-9.09173971271075,-2.153557767
0.5920729621547562,-1.086142036
-2.7049997950588573,0.749064242
-10.996106677210147,-0.215355519
-11.062429335107963,-1.179775281
-10.497800879160257,0.926966292
-7.884765704766416,-1.273407668
-0.8361758200511037,0.758426966
-10.681432299876246,-1.226591475
-1.2389215293504017,-2.378276868
-1.1633896702464848,1.06741573
-10.847887554477971,0.599251222
-20.436279684345838,-2.481272837
1.4501344404586634,0.543071447
2.3641407047388383,0.646067416
-4.590775972937134,-0.280898876
-8.50418270107467,0.964419761
-10.583728051916138,0.842696629
-8.040321518841449,-1.685393258
-7.228126984029999,-0.80524316
-11.793235004543433,-2.584269663
-6.989036852007073,-1.488764045
-9.401660534731837,-2.921348315
-6.3021900953383145,-1.647939789
-2.194786694319103,-0.046816194
-8.65896519663215,1.001873231
