n200,valence
-17.85294917451126,-3.052434171
-12.386557534058579,-1.825842697
-6.874975476068377,0.655430997
-9.379852260288818,2.340825113
2.30038525121603,0.730337079
-19.68017664247693,-1.207865169
-17.58423864799962,0.720974354
-10.900003610219423,-1.769662921
-6.5203570589735005,1.029963118
-3.722199622716983,1.273409383
-9.352968185573799,0.926966292
-5.744347287482886,1.179775281
-3.7688291484070184,0.861423792
-3.673883149205603,1.376404494
-9.820380834064629,-2.818351488
-12.789066027960516,-0.580524059
-8.29333569198449,1.348314607
-2.4711365127846188,-2.902621151
-6.654097828735902,1.385768933
-7.745941219188279,0.917603568
-0.348601419731588,1.507491208
-8.92538269254141,-1.338951025
-8.316588149644947,-1.011235955
-2.6243371402704625,-1.835205421
-3.286869727923949,-0.299625182
1.095514403516558,0.73970066
-7.701837215803162,1.554308259
-3.965773653351986,0.711610773
5.436556133568088,0.655430997
-10.329710636587967,1.001873231
-13.538170877664284,1.048689424
-23.597338287088988,-1.61048632
-13.874054627432718,-1.985018441
-13.772871168004109,1.30149927
-14.535591006395874,1.376404494
-10.031934944491166,1.254682219
-13.178514573086387,0.983146067
-11.568805934752552,-3.239699803
-2.224073505196182,0.646067416
-8.758888150448826,-1.619849902
-22.490098640802376,-2.705991938
-1.0419160803931282,0.683520885
-9.314644568659158,-2.08801441
-7.0552231922363005,-2.715355519
-11.292685289676527,1.376404494
-9.237688643689378,1.573033708
-5.580966961215611,-1.647939789
-10.729681197401147,-2.696629213
-9.016206346436523,0.505617978
-16.099559036930454,0.992509649
-11.924229855414929,2.191011236
-7.486951914461739,-1.329587443
-6.329430074574342,-1.526216657
-8.822176183315186,1.06741573
-3.703156901396003,0.730337079
-8.637687047533037,-0.252808989
-12.188538019151261,-1.423220688
-6.404109414674409,1.610488034
-16.885121932994334,1.423221545
-12.70905826137396,-0.411985019
-7.874653606377638,-2.013108614
-10.349771662658917,-0.936329588
-3.7842576449284366,-0.308988764
-9.215056447872211,0.093632959
-11.65240427363912,-3.904494382
-14.046342423531106,-0.299625468
-0.14150401635478294,-2.078651685
-6.920422663905108,-2.874531835
-4.697203062198193,1.900749064
-10.994664128923567,-0.065543071
-15.331942270811053,0.692883895
-6.934822160625607,1.441947566
-6.160796910719434,0.823970037
-12.889176536323635,-1.835205993
-6.61975047562755,-3.670411985
-2.887421083425994,1.104868914
-1.1826828614801852,1.320224719
-13.936909551714097,1.38576779
-3.7693774107695375,-0.655430712
-4.723571973494522,-1.928838951
-6.038961166990242,-3.642322097
-4.086165467766312,-2.584269663
-1.6775762362113837,0.720973783
-1.1110632095007371,1.132958801
-9.300051440516038,-3.951310861
-10.558290186798052,0.337078652
-18.29879114442704,2.209737828
-5.959852124984703,2.790262172
-3.5638992062844554,1.816479401
-9.912311922465161,0.79588015
-10.835592103600646,-0.683520599
-8.50707277876857,1.470037453
-6.583097322054477,-0.552434457
-16.269353185406427,-0.617977528
-8.681119809909331,-3.717228464
-8.66489867614695,3.043071161
-0.08718434794652391,1.11423221
-21.90341939114898,0.271535581
-10.771144787827245,0.402621723
-7.536552777498128,2.602996255
-14.461918135186396,-3.492509363
-6.834331168653895,-3.651685393
-7.238265488200758,1.526217228
-0.28424894809242346,1.994382022
-3.5264305335586856,1.769662921
-4.3026140673277125,-0.440074906
-4.871105365341611,0.786516854
-8.68743611404068,-0.486891386
-6.736225820786893,0.945692884
-0.6685598465014032,1.357677903
-10.223860253449601,1.06741573
-13.729423528138973,1.638576779
-5.26053361010095,1.048689139
-12.136821130908986,1.292134831
-13.33038429671097,-0.458801498
-0.1836391719045447,0.262172285
-5.522004708314497,2.116104869
-4.843069127996788,-3.829588015
-4.525952019678501,1.104868914
-7.127799311305736,0.739700375
-15.66269191542474,1.43258427
-9.870275065679678,-2.041198502
-3.9354711651868084,-0.543071161
-2.341380144147339,-0.514981273
-7.3451684857386965,-0.374531835
-17.096058182526306,0.964419476
-7.861050771153028,1.179775281
-5.992195802373023,-0.374531835
-7.8752339547774275,-0.683520599
-7.248214443713841,-0.505617978
-6.819947570265944,0.290262172
-27.00303918302084,-0.514981273
-10.026599966097624,-1.338951311
-11.197081335097659,0.9082397
-10.281189606285713,1.573033708
-10.339876779209265,1.638576779
-4.297137819389642,1.563670412
-3.5432257176892716,-3.501872659
-7.3339621590698485,-0.552434457
-2.2072175971601373,-0.814606742
-4.618242691995745,-3.520599251
-2.8706581701968354,-0.383895131
-12.225376099155893,-0.205992509
-7.013730558332188,-0.421348315
-11.045094037630603,2.593632959
-17.810138991414366,0.093632959
0.19968103590076772,-0.486891386
-5.405310069954564,-0.43071161
-15.162780689318376,0.31835206
-12.647067497428543,1.395131086
-8.677502263523447,0.411985019
-14.148221769060163,-0.468164794
-13.47819373174848,0.852059925
-2.306738205935448,-0.833333333
-4.583192858333156,-0.308988764
-2.8015377873126845,0.74906367
-9.846319378247173,-0.402621723
-11.475897877327645,-0.365168539
-17.05597311648626,-1.582397004
-18.312809351737318,-1.853932584
-8.999885316492904,-1.685393258
-13.23917550910304,-0.79588015
-11.246975911508905,-1.554307116
-7.747494183645585,-1.488764045
-1.9851009904071224,-1.451310861
-5.1151297656559755,-0.617977528
-21.954505837506947,1.132958801
-3.5487856646940066,-0.486891386
-4.34962455991205,-1.245318352
-22.993661591804308,-0.018726592
-2.8284243768014763,-1.582397004
-6.058314564657118,-1.647940075
-1.9783041529660013,0.683520599
-3.7786991584208782,-0.411985019
-11.387871310350707,0.533707865
19.066777750145214,-0.440074906
-14.736771951690608,-2.097378277
-15.316669088049503,-1.357677903
-20.90034616438155,-1.142322097
0.9706261264560461,-0.421348315
-7.683339645932499,1.329588015
-32.235165811933186,-2.247191011
-22.01669760562792,0.655430712
-12.222932149219988,1.189138577
-15.610918013613794,1.076779026
-9.239382490439713,1.376404494
-36.79152641660827,0.280898876
-1.434574498338548,1.507490637
-7.12452291894098,0.43071161
14.747278439271595,-1.423220974
-4.319531424067209,-0.739700375
-23.713681365567425,-1.170411985
3.938790811452058,1.498127341
-13.531621207527811,1.5917603
-1.121688303925578,0.084269663
6.266213291065449,1.647940075
12.43685452302038,0.112359551
-14.139241331153702,-2.294007491
-12.00320845702224,-1.320224719
-19.7528944636056,0.43071161
-17.376006369703735,1.189138577
-23.684794691661015,0.271535581
-1.15401881432153,-0.43071161
-18.679296881655983,-0.102996255
-14.961070118331753,-0.271535581
-19.322479761682565,0.308988764
-28.514026412715463,0.215355805
-8.643419122632983,0.63670412
-10.234370021313964,0.533707865
-7.441159866813859,-1.132958801
-20.806835527206548,0.47752809
-4.048843413192438,-1.235955056
-4.937183523133259,-0.271535581
-17.715327478756063,0.842696629
-11.096537287961128,-2.200374532
-2.9517500016609763,0.58988764
-5.329030010723957,-0.168539326
-13.037876199173287,0.468164794
-17.70061545406956,-0.561797753
-16.325987527315824,-0.046816479
-9.230140618524116,-1.001872659
-4.141877650130317,-0.655430712
-11.584064710758826,0.617977528
-12.033552336048851,0.758426966
-9.74834546214825,1.020599251
-12.935649917935523,-0.646067416
-8.684794487328553,0.833333333
-5.863238292885565,0.280898876
-0.842043177280419,-1.573033708
-14.976083929879373,-0.327715356
-6.717648379749707,0.63670412
-4.583670723032976,-0.449438202
-20.119573776313022,1.86329588
-13.605522931038859,0.599250936
-1.58901734428067,-1.470037453
-5.379423587157492,-0.168539326
-8.773516396235275,-0.505617978
-10.551752493784232,-1.582397004
-3.5990595175577664,2.378277154
3.5641589383055443,-0.805243446
-2.976293657053234,-1.151685393
-5.8492051929914,1.217228464
-3.6680209344652446,0.63670412
-13.491757169315264,0.74906367
-2.917157983376805,-1.367041199
-17.51088301514132,0.730337079
-11.226667196042909,-0.814606742
-9.469661805695225,1.404494382
-10.460509194420315,1.039325843
-22.331927460644966,-1.329588015
-9.059556985059613,0.674157303
-1.4944729722613121,-0.514981273
0.15126981845249488,-0.149812734
-2.0396143870920485,-1.001872659
2.9889568672934583,-2.425093633
-10.97220579732459,0.758426966
-9.982279066734083,-0.565910474
-8.91656578287445,-1.987267014
-22.507213191881632,-1.092338822
-15.30036638635741,-2.974320167
-12.302928415429301,-2.513695362
-13.642752956264832,-2.632141741
-20.801102042504276,-1.250267327
-15.958158632986049,-2.23732048
-15.458278885265868,-3.408623554
-18.327646592845557,1.31607087
-10.303216416084894,-1.579285044
-12.718416749949315,-0.723838979
-3.620674258069241,1.381874414
-2.4781356632549927,-1.026535279
-26.75959447741937,-2.724266702
-10.07440726743624,-2.64530245
-14.825330884557665,4.0
-9.57623365207768,2.763748828
-19.515840204769983,1.105499531
-0.7833614092495579,-2.513695362
-6.055207167469175,-0.579071183
-16.74735376148438,-0.144767796
-18.578953276637947,-2.303124023
-18.035560574359064,0.118446378
-6.865668819800599,0.658035435
-8.736015575036394,-2.382088275
-9.139282606925809,-2.43473111
-7.155860477621632,2.84271308
-3.421161094471349,2.64530245
-8.818536189570459,1.250267327
-16.870680383537405,1.52664221
-26.009098149050722,1.066017405
-15.573452624139613,0.829124648
-3.4311600122798485,0.631714018
-6.788694436125219,-3.026963002
-31.596059894648846,-2.934838041
-18.512154701637876,0.329017718
-17.578469345299958,3.44810568
-6.527439672959837,3.895569776
-10.5059203258218,-0.394821261
-2.6489738976913397,-1.289749453
-2.8706917829128753,-3.645516311
-11.413962795095152,-4.0
-10.23820270148116,0.381660552
-12.34678224206759,2.855873789
-4.378702379117095,1.092338822
-2.777362220680478,-1.487160084
-8.049279281515187,0.026321417
-15.665090269768413,1.355552997
-22.87314546729097,-1.105499531
-20.60742149312537,-0.144767796
1.5262785934640406,-0.276374883
-15.956508717312275,1.803017092
-22.14852028548898,1.697731423
-23.121728997198613,1.11866024
-4.142498931836274,-2.750588119
-7.2368526006279685,0.289535591
-8.022067610274574,3.777123398
-2.0289646813263444,-3.921891194
-12.383655632652284,1.092338822
-5.87714824851386,-0.723838979
-15.231894230139133,2.566338197
-13.8373879283178,-2.829552371
2.463815458948298,-0.3026963
-6.202957284592174,-2.816391663
-8.670743950181174,-1.816177801
4.917502933978368,1.671410005
-11.730422545561417,2.487373945
-10.538180471729273,-0.579071183
-12.751182487760214,-0.144767796
-1.911708203144242,2.13203481
-20.539100169690567,-1.250267327
-8.253374126386209,-1.289749453
-10.569706823150035,1.210785201
-0.8560897451108572,0.565910474
2.188235781960641,0.329017718
-13.265249401951834,0.131607087
-13.857170404158879,-3.369141428
-20.017459524607652,1.368713705
-9.343366549142003,-1.42135654
-24.66676043097767,-3.421784263
1.1525659457253234,-0.263214174
-5.76443391193123,-2.355766858
-9.192076513425446,-1.131820949
-15.79254679061531,1.342392288
-11.755074623367637,0.250053465
-8.494571976491672,-2.461052528
-11.91702902966762,-2.276802606
-18.98802092388338,-2.105713393
-9.844121927632106,-0.342178426
-9.007998126075806,0.6053926
-7.3167063704460755,-2.329445441
-14.013126295333121,-4.0
-9.005446393230512,0.789642522
-9.624443329800915,-0.157928504
-16.737572375999036,-1.31607087
-8.40740268477114,-4.0
-9.2328542201809,-1.789856384
-15.424445450847825,1.052856696
